UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
RJ;ENTRADA;OUTROS;PERU;2
RJ;ENTRADA;OUTROS;PORTUGAL;8
RJ;ENTRADA;OUTROS;REINO UNIDO;3
RJ;ENTRADA;OUTROS;RÚSSIA;10
RJ;ENTRADA;OUTROS;TIMOR LESTE;5
RJ;ENTRADA;OUTROS;TRINIDAD E TOBAGO;1
RJ;ENTRADA;OUTROS;TURQUIA;4
RJ;ENTRADA;OUTROS;URUGUAI;3
RJ;ENTRADA;OUTROS;VIETNÃ;7
RJ;ENTRADA;OUTROS;ÁFRICA DO SUL;4
RJ;ENTRADA;OUTROS;ÍNDIA;4
RJ;ENTRADA;OUTROS;ALEMANHA;8
RJ;ENTRADA;OUTROS;ANGOLA;7
RJ;ENTRADA;OUTROS;ARGENTINA;15
RJ;ENTRADA;OUTROS;ARÁBIA SAUDITA;2
RJ;ENTRADA;OUTROS;AUSTRÁLIA;3
RJ;ENTRADA;OUTROS;AZERBAIJÃO;1
RJ;ENTRADA;OUTROS;BARBADOS;2
RJ;ENTRADA;OUTROS;BRASIL;15
RJ;ENTRADA;OUTROS;CHILE;3
RJ;ENTRADA;OUTROS;CHINA;16
RJ;ENTRADA;OUTROS;COLÔMBIA;4
RJ;ENTRADA;OUTROS;COSTA DO MARFIM;1
RJ;ENTRADA;OUTROS;CUBA;18
RJ;ENTRADA;OUTROS;EGITO;4
RJ;ENTRADA;OUTROS;EL SALVADOR;1
RJ;ENTRADA;OUTROS;EMIRADOS ÁRABES UNIDOS;8
RJ;ENTRADA;OUTROS;ESPANHA;8
RJ;ENTRADA;OUTROS;ESTADOS UNIDOS;19
RJ;ENTRADA;OUTROS;FILIPINAS;2
RJ;ENTRADA;OUTROS;FRANÇA;9
RJ;ENTRADA;OUTROS;INDONÉSIA;1
RJ;ENTRADA;OUTROS;IRÃ;5
RJ;ENTRADA;OUTROS;ISRAEL;2
RJ;ENTRADA;OUTROS;ITÁLIA;6
RJ;ENTRADA;OUTROS;JAPÃO;5
RJ;ENTRADA;OUTROS;LETÔNIA;2
RJ;ENTRADA;OUTROS;LÍBANO;3
RJ;ENTRADA;OUTROS;MÉXICO;2
RJ;ENTRADA;OUTROS;NORUEGA;4
RJ;ENTRADA;OUTROS;PAÍSES BAIXOS;4
RJ;ENTRADA;OUTROS;PERU;1
RJ;ENTRADA;OUTROS;REINO UNIDO;3
RJ;ENTRADA;OUTROS;ROMÊNIA;2
RJ;ENTRADA;OUTROS;RÚSSIA;17
RJ;ENTRADA;OUTROS;SUÉCIA;3
RJ;ENTRADA;OUTROS;SÃO TOMÉ E PRÍNCIPE;1
RJ;ENTRADA;OUTROS;SÍRIA;2
RJ;ENTRADA;OUTROS;TURQUIA;1
RJ;ENTRADA;OUTROS;URUGUAI;1
RJ;ENTRADA;OUTROS;VIETNÃ;4
RJ;ENTRADA;OUTROS;ÁFRICA DO SUL;8
RJ;ENTRADA;OUTROS;ÁUSTRIA;1
RJ;ENTRADA;OUTROS;ÍNDIA;12
RJ;ENTRADA;OUTROS;BRASIL;26
RJ;ENTRADA;OUTROS;BRASIL;12
RJ;ENTRADA;OUTROS;BRASIL;65
RJ;ENTRADA;OUTROS;BULGÁRIA;1
RJ;ENTRADA;OUTROS;BÓSNIA E HERZEGOVINA;1
RJ;ENTRADA;OUTROS;CHINA;47
RJ;ENTRADA;OUTROS;CORÉIA DO SUL;2
RJ;ENTRADA;OUTROS;CROÁCIA;5
RJ;ENTRADA;OUTROS;ESTADOS UNIDOS;1
RJ;ENTRADA;OUTROS;FILIPINAS;1437
RJ;ENTRADA;OUTROS;GEÓRGIA;6
RJ;ENTRADA;OUTROS;GRÉCIA;14
RJ;ENTRADA;OUTROS;INDONÉSIA;16
RJ;ENTRADA;OUTROS;LETÔNIA;1
RJ;ENTRADA;OUTROS;MALÁSIA;8
RJ;ENTRADA;OUTROS;MAURÍCIO;1
RJ;ENTRADA;OUTROS;MYANMAR;45
RJ;ENTRADA;OUTROS;NORUEGA;1
RJ;ENTRADA;OUTROS;PANAMÁ;7
RJ;ENTRADA;OUTROS;PAQUISTÃO;6
RJ;ENTRADA;OUTROS;PAÍSES BAIXOS;1
RJ;ENTRADA;OUTROS;PERU;2
RJ;ENTRADA;OUTROS;POLÔNIA;10
RJ;ENTRADA;OUTROS;REINO UNIDO;2
RJ;ENTRADA;OUTROS;ROMÊNIA;1
RJ;ENTRADA;OUTROS;RÚSSIA;104
RJ;ENTRADA;OUTROS;SRI LANKA;21
RJ;ENTRADA;OUTROS;TAILÂNDIA;1
RJ;ENTRADA;OUTROS;TANZÂNIA;25
RJ;ENTRADA;OUTROS;TUNÍSIA;1
RJ;ENTRADA;OUTROS;TURQUIA;1
RJ;ENTRADA;OUTROS;UCRÂNIA;20
RJ;ENTRADA;OUTROS;VENEZUELA;1
RJ;ENTRADA;OUTROS;ÁFRICA DO SUL;1
RJ;ENTRADA;OUTROS;ÍNDIA;475
RJ;ENTRADA;OUTROS;ALBÂNIA;6
RJ;ENTRADA;OUTROS;ALEMANHA;175
RJ;ENTRADA;OUTROS;ARGENTINA;53
RJ;ENTRADA;OUTROS;ARGÉLIA;8
RJ;ENTRADA;OUTROS;AUSTRÁLIA;16
RJ;ENTRADA;OUTROS;AZERBAIJÃO;2
RJ;ENTRADA;OUTROS;BAHAMAS;2
RJ;ENTRADA;OUTROS;BELARUS;7
RJ;ENTRADA;OUTROS;BOLÍVIA;5
RJ;ENTRADA;OUTROS;BRASIL;603
RJ;ENTRADA;OUTROS;BULGÁRIA;4
RJ;ENTRADA;OUTROS;BÉLGICA;34
RJ;ENTRADA;OUTROS;BÓSNIA E HERZEGOVINA;6
RJ;ENTRADA;OUTROS;CAMARÕES;1
RJ;ENTRADA;OUTROS;CANADÁ;9
RJ;ENTRADA;OUTROS;CAZAQUISTÃO;12
RJ;ENTRADA;OUTROS;CHILE;968
RJ;ENTRADA;OUTROS;CHINA;13
RJ;ENTRADA;OUTROS;CHIPRE;2
RJ;ENTRADA;OUTROS;COLÔMBIA;397
RJ;ENTRADA;OUTROS;CORÉIA DO SUL;4
RJ;ENTRADA;OUTROS;COSTA RICA;9
RJ;ENTRADA;OUTROS;CROÁCIA;9
RJ;ENTRADA;OUTROS;CUBA;6
RJ;ENTRADA;OUTROS;DINAMARCA;4
RJ;ENTRADA;OUTROS;EGITO;27
RJ;ENTRADA;OUTROS;EMIRADOS ÁRABES UNIDOS;28
RJ;ENTRADA;OUTROS;EQUADOR;4
RJ;ENTRADA;OUTROS;ESLOVÁQUIA;10
RJ;ENTRADA;OUTROS;ESLOVÊNIA;4
RJ;ENTRADA;OUTROS;ESPANHA;308
RJ;ENTRADA;OUTROS;ESTADOS UNIDOS;788
RJ;ENTRADA;OUTROS;ETIÓPIA;3
RJ;ENTRADA;OUTROS;FILIPINAS;3
RJ;ENTRADA;OUTROS;FINLÂNDIA;1
RJ;ENTRADA;OUTROS;FRANÇA;473
RJ;ENTRADA;OUTROS;GEÓRGIA;4
RJ;ENTRADA;OUTROS;GRÉCIA;17
RJ;ENTRADA;OUTROS;GÂMBIA;2
RJ;ENTRADA;OUTROS;HAITI;1
RJ;ENTRADA;OUTROS;HUNGRIA;7
RJ;ENTRADA;OUTROS;IRLANDA;21
RJ;ENTRADA;OUTROS;ISLÂNDIA;1
RJ;ENTRADA;OUTROS;ITÁLIA;464
RJ;ENTRADA;OUTROS;JAMAICA;3
RJ;ENTRADA;OUTROS;JAPÃO;5
RJ;ENTRADA;OUTROS;JORDÂNIA;1
RJ;ENTRADA;OUTROS;LUXEMBURGO;1
RJ;ENTRADA;OUTROS;LÍBANO;11
RJ;ENTRADA;OUTROS;MACEDÔNIA;2
RJ;ENTRADA;OUTROS;MALÁSIA;4
RJ;ENTRADA;OUTROS;MARROCOS;19
RJ;ENTRADA;OUTROS;MAURÍCIO;6
RJ;ENTRADA;OUTROS;MONTENEGRO;2
RJ;ENTRADA;OUTROS;MÉXICO;12
RJ;ENTRADA;OUTROS;NICARÁGUA;2
RJ;ENTRADA;OUTROS;NIGÉRIA;2
RJ;ENTRADA;OUTROS;NORUEGA;6
RJ;ENTRADA;OUTROS;NOVA ZELÂNDIA;2
RJ;ENTRADA;OUTROS;PANAMÁ;375
RJ;ENTRADA;OUTROS;PAQUISTÃO;2
RJ;ENTRADA;OUTROS;PARAGUAI;1
RJ;ENTRADA;OUTROS;PAÍSES BAIXOS;356
RJ;ENTRADA;OUTROS;PERU;167
RJ;ENTRADA;OUTROS;POLÔNIA;39
RJ;ENTRADA;OUTROS;PORTUGAL;723
RJ;ENTRADA;OUTROS;QUIRGUISTÃO;7
RJ;ENTRADA;OUTROS;QUÊNIA;2
RJ;ENTRADA;OUTROS;REINO UNIDO;660
RJ;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;2
RJ;ENTRADA;OUTROS;REPÚBLICA TCHECA;3
RJ;ENTRADA;OUTROS;ROMÊNIA;52
RJ;ENTRADA;OUTROS;RÚSSIA;16
RJ;ENTRADA;OUTROS;SINGAPURA;2
RJ;ENTRADA;OUTROS;SRI LANKA;3
RJ;ENTRADA;OUTROS;SUÉCIA;4
RJ;ENTRADA;OUTROS;SUÍÇA;3
RJ;ENTRADA;OUTROS;SÉRVIA;13
RJ;ENTRADA;OUTROS;SÍRIA;5
RJ;ENTRADA;OUTROS;TAILÂNDIA;6
RJ;ENTRADA;OUTROS;TAIWAN;1
RJ;ENTRADA;OUTROS;TUNÍSIA;24
RJ;ENTRADA;OUTROS;TURCOMENISTÃO;2
RJ;ENTRADA;OUTROS;TURQUIA;10
RJ;ENTRADA;OUTROS;UCRÂNIA;29
RJ;ENTRADA;OUTROS;URUGUAI;18
RJ;ENTRADA;OUTROS;UZBEQUISTÃO;2
RJ;ENTRADA;OUTROS;VENEZUELA;32
RJ;ENTRADA;OUTROS;VIETNÃ;2
RJ;ENTRADA;OUTROS;ÁFRICA DO SUL;20
RJ;ENTRADA;OUTROS;ÁUSTRIA;6
RJ;ENTRADA;OUTROS;ÍNDIA;34
RJ;ENTRADA;OUTROS;ITÁLIA;1
RJ;ENTRADA;OUTROS;PORTUGAL;1
RJ;ENTRADA;OUTROS;PORTUGAL;73
RJ;ENTRADA;OUTROS;CUBA;1
RJ;ENTRADA;OUTROS;ROMÊNIA;1
RJ;ENTRADA;OUTROS;RÚSSIA;1
RJ;ENTRADA;OUTROS;COLÔMBIA;1
RJ;ENTRADA;OUTROS;BRASIL;3
RJ;ENTRADA;OUTROS;ARGENTINA;1
RJ;ENTRADA;OUTROS;CHINA;3
RJ;ENTRADA;OUTROS;EGITO;1
RJ;ENTRADA;OUTROS;ETIÓPIA;1
RJ;ENTRADA;OUTROS;PORTUGAL;1
RJ;ENTRADA;OUTROS;ÍNDIA;1
RJ;ENTRADA;OUTROS;ALEMANHA;3
RJ;ENTRADA;OUTROS;ARGENTINA;6
RJ;ENTRADA;OUTROS;BULGÁRIA;2
RJ;ENTRADA;OUTROS;BÉLGICA;3
RJ;ENTRADA;OUTROS;CANADÁ;1
RJ;ENTRADA;OUTROS;CHILE;4
RJ;ENTRADA;OUTROS;CHINA;2
RJ;ENTRADA;OUTROS;COLÔMBIA;7
RJ;ENTRADA;OUTROS;CORÉIA DO SUL;1
RJ;ENTRADA;OUTROS;CROÁCIA;2
RJ;ENTRADA;OUTROS;DINAMARCA;2
RJ;ENTRADA;OUTROS;ESPANHA;5
RJ;ENTRADA;OUTROS;ESTADOS UNIDOS;11
RJ;ENTRADA;OUTROS;FRANÇA;11
RJ;ENTRADA;OUTROS;GRÉCIA;2
RJ;ENTRADA;OUTROS;IRLANDA;2
RJ;ENTRADA;OUTROS;ITÁLIA;2
RJ;ENTRADA;OUTROS;LITUÂNIA;1
RJ;ENTRADA;OUTROS;MALI;1
RJ;ENTRADA;OUTROS;MALÁSIA;1
RJ;ENTRADA;OUTROS;MÉXICO;5
RJ;ENTRADA;OUTROS;NIGÉRIA;1
RJ;ENTRADA;OUTROS;NORUEGA;6
RJ;ENTRADA;OUTROS;NOVA ZELÂNDIA;1
RJ;ENTRADA;OUTROS;PAÍSES BAIXOS;5
RJ;ENTRADA;OUTROS;POLÔNIA;11
RJ;ENTRADA;OUTROS;PORTUGAL;4
RJ;ENTRADA;OUTROS;REINO UNIDO;31
RJ;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
RJ;ENTRADA;OUTROS;ROMÊNIA;3
RJ;ENTRADA;OUTROS;RÚSSIA;1
RJ;ENTRADA;OUTROS;SUÉCIA;2
RJ;ENTRADA;OUTROS;SUÍÇA;1
RJ;ENTRADA;OUTROS;TRINIDAD E TOBAGO;1
RJ;ENTRADA;OUTROS;UCRÂNIA;4
RJ;ENTRADA;OUTROS;URUGUAI;1
RJ;ENTRADA;OUTROS;VENEZUELA;2
RJ;ENTRADA;OUTROS;ÁFRICA DO SUL;1
RJ;ENTRADA;OUTROS;ÍNDIA;3
RJ;ENTRADA;OUTROS;ALEMANHA;48
RJ;ENTRADA;OUTROS;ARGENTINA;10
RJ;ENTRADA;OUTROS;AUSTRÁLIA;2
RJ;ENTRADA;OUTROS;BÉLGICA;8
RJ;ENTRADA;OUTROS;CANADÁ;6
RJ;ENTRADA;OUTROS;CHILE;10
RJ;ENTRADA;OUTROS;CHINA;2
RJ;ENTRADA;OUTROS;COLÔMBIA;7
RJ;ENTRADA;OUTROS;CROÁCIA;1
RJ;ENTRADA;OUTROS;DINAMARCA;6
RJ;ENTRADA;OUTROS;ESPANHA;87
RJ;ENTRADA;OUTROS;ESTADOS UNIDOS;114
RJ;ENTRADA;OUTROS;FINLÂNDIA;5
RJ;ENTRADA;OUTROS;FRANÇA;95
RJ;ENTRADA;OUTROS;GRÉCIA;3
RJ;ENTRADA;OUTROS;HUNGRIA;4
RJ;ENTRADA;OUTROS;IRLANDA;22
RJ;ENTRADA;OUTROS;ISRAEL;13
RJ;ENTRADA;OUTROS;ITÁLIA;214
RJ;ENTRADA;OUTROS;LUXEMBURGO;2
RJ;ENTRADA;OUTROS;MÉXICO;2
RJ;ENTRADA;OUTROS;NORUEGA;31
RJ;ENTRADA;OUTROS;NOVA ZELÂNDIA;11
RJ;ENTRADA;OUTROS;PANAMÁ;1
RJ;ENTRADA;OUTROS;PAÍSES BAIXOS;15
RJ;ENTRADA;OUTROS;POLÔNIA;4
RJ;ENTRADA;OUTROS;PORTUGAL;451
RJ;ENTRADA;OUTROS;REINO UNIDO;42
RJ;ENTRADA;OUTROS;RÚSSIA;1
RJ;ENTRADA;OUTROS;SUÉCIA;26
RJ;ENTRADA;OUTROS;SUÍÇA;32
RJ;ENTRADA;OUTROS;URUGUAI;12
RJ;ENTRADA;OUTROS;ÁUSTRIA;2
RJ;ENTRADA;OUTROS;BRASIL;27
RJ;ENTRADA;OUTROS;PERU;1
RJ;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;2
RJ;ENTRADA;OUTROS;VENEZUELA;4
RJ;ENTRADA;OUTROS;ARGENTINA;1
RJ;ENTRADA;OUTROS;CHINA;370
RJ;ENTRADA;OUTROS;CORÉIA DO SUL;1
RJ;ENTRADA;OUTROS;INDONÉSIA;1
RJ;ENTRADA;TEMPORÁRIO;ALEMANHA;14
RJ;ENTRADA;TEMPORÁRIO;ANGOLA;2
RJ;ENTRADA;TEMPORÁRIO;ARGENTINA;29
RJ;ENTRADA;TEMPORÁRIO;AUSTRÁLIA;1
RJ;ENTRADA;TEMPORÁRIO;BANGLADESH;2
RJ;ENTRADA;TEMPORÁRIO;BOLÍVIA;1
RJ;ENTRADA;TEMPORÁRIO;BULGÁRIA;17
RJ;ENTRADA;TEMPORÁRIO;BÉLGICA;2
RJ;ENTRADA;TEMPORÁRIO;CABO VERDE;1
RJ;ENTRADA;TEMPORÁRIO;CAMARÕES;1
RJ;ENTRADA;TEMPORÁRIO;CANADÁ;6
RJ;ENTRADA;TEMPORÁRIO;CHILE;3
RJ;ENTRADA;TEMPORÁRIO;CHINA;56
RJ;ENTRADA;TEMPORÁRIO;COLÔMBIA;14
RJ;ENTRADA;TEMPORÁRIO;CORÉIA DO SUL;3
RJ;ENTRADA;TEMPORÁRIO;COSTA DO MARFIM;2
RJ;ENTRADA;TEMPORÁRIO;CROÁCIA;18
RJ;ENTRADA;TEMPORÁRIO;CUBA;4
RJ;ENTRADA;TEMPORÁRIO;DINAMARCA;5
RJ;ENTRADA;TEMPORÁRIO;EQUADOR;3
RJ;ENTRADA;TEMPORÁRIO;ESLOVÊNIA;1
RJ;ENTRADA;TEMPORÁRIO;ESPANHA;6
RJ;ENTRADA;TEMPORÁRIO;ESTADOS UNIDOS;82
RJ;ENTRADA;TEMPORÁRIO;ETIÓPIA;1
RJ;ENTRADA;TEMPORÁRIO;FILIPINAS;46
RJ;ENTRADA;TEMPORÁRIO;FINLÂNDIA;3
RJ;ENTRADA;TEMPORÁRIO;FRANÇA;54
RJ;ENTRADA;TEMPORÁRIO;GRÉCIA;7
RJ;ENTRADA;TEMPORÁRIO;GUIANA;7
RJ;ENTRADA;TEMPORÁRIO;HAITI;1
RJ;ENTRADA;TEMPORÁRIO;HONDURAS;1
RJ;ENTRADA;TEMPORÁRIO;INDONÉSIA;28
RJ;ENTRADA;TEMPORÁRIO;IRLANDA;1
RJ;ENTRADA;TEMPORÁRIO;IRÃ;1
RJ;ENTRADA;TEMPORÁRIO;ITÁLIA;50
RJ;ENTRADA;TEMPORÁRIO;IÊMEN;1
RJ;ENTRADA;TEMPORÁRIO;JAPÃO;2
RJ;ENTRADA;TEMPORÁRIO;LETÔNIA;5
RJ;ENTRADA;TEMPORÁRIO;LITUÂNIA;4
RJ;ENTRADA;TEMPORÁRIO;MALI;1
RJ;ENTRADA;TEMPORÁRIO;MALÁSIA;25
RJ;ENTRADA;TEMPORÁRIO;MARROCOS;9
RJ;ENTRADA;TEMPORÁRIO;MÉXICO;14
RJ;ENTRADA;TEMPORÁRIO;NAMÍBIA;1
RJ;ENTRADA;TEMPORÁRIO;NIGÉRIA;4
RJ;ENTRADA;TEMPORÁRIO;NORUEGA;25
RJ;ENTRADA;TEMPORÁRIO;NOVA ZELÂNDIA;2
RJ;ENTRADA;TEMPORÁRIO;PANAMÁ;1
RJ;ENTRADA;TEMPORÁRIO;PAÍSES BAIXOS;12
RJ;ENTRADA;TEMPORÁRIO;PERU;1
RJ;ENTRADA;TEMPORÁRIO;POLÔNIA;17
RJ;ENTRADA;TEMPORÁRIO;PORTUGAL;8
RJ;ENTRADA;TEMPORÁRIO;REINO UNIDO;78
RJ;ENTRADA;TEMPORÁRIO;REPÚBLICA DOMINICANA;6
RJ;ENTRADA;TEMPORÁRIO;ROMÊNIA;23
RJ;ENTRADA;TEMPORÁRIO;SINGAPURA;7
RJ;ENTRADA;TEMPORÁRIO;SUÉCIA;7
RJ;ENTRADA;TEMPORÁRIO;SUÍÇA;5
RJ;ENTRADA;TEMPORÁRIO;TAILÂNDIA;14
RJ;ENTRADA;TEMPORÁRIO;TRINIDAD E TOBAGO;2
RJ;ENTRADA;TEMPORÁRIO;TUNÍSIA;1
RJ;ENTRADA;TEMPORÁRIO;UCRÂNIA;17
RJ;ENTRADA;TEMPORÁRIO;URUGUAI;6
RJ;ENTRADA;TEMPORÁRIO;VENEZUELA;3
RJ;ENTRADA;TEMPORÁRIO;ÁFRICA DO SUL;10
RJ;ENTRADA;TEMPORÁRIO;ÁUSTRIA;5
RJ;ENTRADA;TEMPORÁRIO;ÍNDIA;38
RJ;ENTRADA;OUTROS;BRASIL;71509
RJ;SAIDA;PERMANENTE;ALEMANHA;137
RJ;SAIDA;PERMANENTE;ANGOLA;14
RJ;SAIDA;PERMANENTE;ARGENTINA;914
RJ;SAIDA;PERMANENTE;ARMÊNIA;1
RJ;SAIDA;PERMANENTE;AUSTRÁLIA;9
RJ;SAIDA;PERMANENTE;AZERBAIJÃO;1
RJ;SAIDA;PERMANENTE;BELARUS;1
RJ;SAIDA;PERMANENTE;BENIN;2
RJ;SAIDA;PERMANENTE;BOLÍVIA;7
RJ;SAIDA;PERMANENTE;BULGÁRIA;15
RJ;SAIDA;PERMANENTE;BÉLGICA;45
RJ;SAIDA;PERMANENTE;CAMARÕES;1
RJ;SAIDA;PERMANENTE;CANADÁ;36
RJ;SAIDA;PERMANENTE;CAZAQUISTÃO;3
RJ;SAIDA;PERMANENTE;CHILE;153
RJ;SAIDA;PERMANENTE;CHINA;146
RJ;SAIDA;PERMANENTE;COLÔMBIA;200
RJ;SAIDA;PERMANENTE;CORÉIA DO SUL;3
RJ;SAIDA;PERMANENTE;COSTA RICA;3
RJ;SAIDA;PERMANENTE;CROÁCIA;31
RJ;SAIDA;PERMANENTE;CUBA;5
RJ;SAIDA;PERMANENTE;DINAMARCA;33
RJ;SAIDA;PERMANENTE;EGITO;4
RJ;SAIDA;PERMANENTE;EL SALVADOR;2
RJ;SAIDA;PERMANENTE;EQUADOR;61
RJ;SAIDA;PERMANENTE;ESLOVÁQUIA;2
RJ;SAIDA;PERMANENTE;ESLOVÊNIA;3
RJ;SAIDA;PERMANENTE;ESPANHA;203
RJ;SAIDA;PERMANENTE;ESTADOS UNIDOS;418
RJ;SAIDA;PERMANENTE;ESTÔNIA;1
RJ;SAIDA;PERMANENTE;FILIPINAS;45
RJ;SAIDA;PERMANENTE;FINLÂNDIA;12
RJ;SAIDA;PERMANENTE;FRANÇA;576
RJ;SAIDA;PERMANENTE;GABÃO;1
RJ;SAIDA;PERMANENTE;GANA;5
RJ;SAIDA;PERMANENTE;GRÉCIA;12
RJ;SAIDA;PERMANENTE;GUATEMALA;3
RJ;SAIDA;PERMANENTE;GUINÉ BISSAU;1
RJ;SAIDA;PERMANENTE;HAITI;3
RJ;SAIDA;PERMANENTE;HONDURAS;3
RJ;SAIDA;PERMANENTE;HUNGRIA;6
RJ;SAIDA;PERMANENTE;INDONÉSIA;6
RJ;SAIDA;PERMANENTE;IRLANDA;17
RJ;SAIDA;PERMANENTE;IRÃ;2
RJ;SAIDA;PERMANENTE;ISRAEL;6
RJ;SAIDA;PERMANENTE;ITÁLIA;323
RJ;SAIDA;PERMANENTE;JAPÃO;29
RJ;SAIDA;PERMANENTE;LETÔNIA;11
RJ;SAIDA;PERMANENTE;LIECHTENSTEIN;1
RJ;SAIDA;PERMANENTE;LITUÂNIA;6
RJ;SAIDA;PERMANENTE;LUXEMBURGO;1
RJ;SAIDA;PERMANENTE;LÍBANO;5
RJ;SAIDA;PERMANENTE;MALTA;3
RJ;SAIDA;PERMANENTE;MALÁSIA;26
RJ;SAIDA;PERMANENTE;MARROCOS;2
RJ;SAIDA;PERMANENTE;MAURÍCIO;1
RJ;SAIDA;PERMANENTE;MOLDÁVIA OU MOLDOVA;1
RJ;SAIDA;PERMANENTE;MONTENEGRO;3
RJ;SAIDA;PERMANENTE;MYANMAR;2
RJ;SAIDA;PERMANENTE;MÉXICO;45
RJ;SAIDA;PERMANENTE;NEPAL;1
RJ;SAIDA;PERMANENTE;NIGÉRIA;5
RJ;SAIDA;PERMANENTE;NORUEGA;170
RJ;SAIDA;PERMANENTE;NOVA ZELÂNDIA;4
RJ;SAIDA;PERMANENTE;PANAMÁ;14
RJ;SAIDA;PERMANENTE;PAQUISTÃO;4
RJ;SAIDA;PERMANENTE;PARAGUAI;9
RJ;SAIDA;PERMANENTE;PAÍSES BAIXOS;100
RJ;SAIDA;PERMANENTE;PERU;100
RJ;SAIDA;PERMANENTE;POLÔNIA;141
RJ;SAIDA;PERMANENTE;PORTUGAL;616
RJ;SAIDA;PERMANENTE;QUÊNIA;1
RJ;SAIDA;PERMANENTE;REINO UNIDO;270
RJ;SAIDA;PERMANENTE;REPÚBLICA DOMINICANA;11
RJ;SAIDA;PERMANENTE;REPÚBLICA TCHECA;3
RJ;SAIDA;PERMANENTE;ROMÊNIA;31
RJ;SAIDA;PERMANENTE;RÚSSIA;39
RJ;SAIDA;PERMANENTE;SINGAPURA;9
RJ;SAIDA;PERMANENTE;SRI LANKA;1
RJ;SAIDA;PERMANENTE;SUÉCIA;42
RJ;SAIDA;PERMANENTE;SUÍÇA;45
RJ;SAIDA;PERMANENTE;SÉRVIA;3
RJ;SAIDA;PERMANENTE;TAILÂNDIA;3
RJ;SAIDA;PERMANENTE;TAIWAN;3
RJ;SAIDA;PERMANENTE;TRINIDAD E TOBAGO;4
RJ;SAIDA;PERMANENTE;TUNÍSIA;1
RJ;SAIDA;PERMANENTE;TURQUIA;7
RJ;SAIDA;PERMANENTE;UCRÂNIA;33
RJ;SAIDA;PERMANENTE;UGANDA;1
RJ;SAIDA;PERMANENTE;URUGUAI;133
RJ;SAIDA;PERMANENTE;VENEZUELA;84
RJ;SAIDA;PERMANENTE;ÁFRICA DO SUL;8
RJ;SAIDA;PERMANENTE;ÁUSTRIA;17
RJ;SAIDA;PERMANENTE;ÍNDIA;64
RJ;SAIDA;VISITANTE;ALBÂNIA;12
RJ;SAIDA;VISITANTE;ALEMANHA;1756
RJ;SAIDA;VISITANTE;ANGOLA;6
RJ;SAIDA;VISITANTE;ANTILHAS HOLANDESAS;1
RJ;SAIDA;VISITANTE;ANTÍGUA E BARBUDA;1
RJ;SAIDA;VISITANTE;ARGENTINA;36360
RJ;SAIDA;VISITANTE;ARGÉLIA;4
RJ;SAIDA;VISITANTE;ARMÊNIA;10
RJ;SAIDA;VISITANTE;ARÁBIA SAUDITA;19
RJ;SAIDA;VISITANTE;AUSTRÁLIA;485
RJ;SAIDA;VISITANTE;AZERBAIJÃO;5
RJ;SAIDA;VISITANTE;BAHAMAS;6
RJ;SAIDA;VISITANTE;BAHREIN;2
RJ;SAIDA;VISITANTE;BANGLADESH;3
RJ;SAIDA;VISITANTE;BARBADOS;6
RJ;SAIDA;VISITANTE;BELARUS;13
RJ;SAIDA;VISITANTE;BELIZE;6
RJ;SAIDA;VISITANTE;BOLÍVIA;118
RJ;SAIDA;VISITANTE;BULGÁRIA;35
RJ;SAIDA;VISITANTE;BURKINA FASO;1
RJ;SAIDA;VISITANTE;BÉLGICA;292
RJ;SAIDA;VISITANTE;BÓSNIA E HERZEGOVINA;8
RJ;SAIDA;VISITANTE;CABO VERDE;2
RJ;SAIDA;VISITANTE;CAMARÕES;1
RJ;SAIDA;VISITANTE;CAMBOJA;1
RJ;SAIDA;VISITANTE;CANADÁ;643
RJ;SAIDA;VISITANTE;CAZAQUISTÃO;24
RJ;SAIDA;VISITANTE;CHILE;24547
RJ;SAIDA;VISITANTE;CHINA;352
RJ;SAIDA;VISITANTE;CHIPRE;11
RJ;SAIDA;VISITANTE;COLÔMBIA;5373
RJ;SAIDA;VISITANTE;COMORES;1
RJ;SAIDA;VISITANTE;CORÉIA DO SUL;151
RJ;SAIDA;VISITANTE;COSTA DO MARFIM;6
RJ;SAIDA;VISITANTE;COSTA RICA;578
RJ;SAIDA;VISITANTE;CROÁCIA;72
RJ;SAIDA;VISITANTE;CUBA;45
RJ;SAIDA;VISITANTE;DINAMARCA;123
RJ;SAIDA;VISITANTE;DOMINICA;1
RJ;SAIDA;VISITANTE;EGITO;24
RJ;SAIDA;VISITANTE;EL SALVADOR;178
RJ;SAIDA;VISITANTE;EMIRADOS ÁRABES UNIDOS;29
RJ;SAIDA;VISITANTE;EQUADOR;1456
RJ;SAIDA;VISITANTE;ESLOVÁQUIA;46
RJ;SAIDA;VISITANTE;ESLOVÊNIA;34
RJ;SAIDA;VISITANTE;ESPANHA;1206
RJ;SAIDA;VISITANTE;ESTADOS UNIDOS;8297
RJ;SAIDA;VISITANTE;ESTÔNIA;15
RJ;SAIDA;VISITANTE;ETIÓPIA;2
RJ;SAIDA;VISITANTE;FILIPINAS;132
RJ;SAIDA;VISITANTE;FINLÂNDIA;66
